"test.files","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","peakf","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx"
"male1.wav",0.200755943081003,0.0658017438766816,0.223979992854591,0.15805644873169,0.25319042515184,0.09513397642015,2.1320938269153,8.58368322384526,0.935415980223881,0.499537382297075,0.254590925330475,0.200755943081003,0.2476,0.159379581386941,0.0159203980099502,0.275862068965517,0.279246794871795,0.0703125,0.71875,0.6484375,0.1960569550931
"male2.wav",0.205136092501061,0.0565404044405758,0.220078599499821,0.17146123615577,0.251589853519114,0.0801286173633441,1.61325986295827,5.72177125963231,0.933968177404228,0.471858071094261,0.264194355126831,0.205136092501061,1.3086,0.133204422475439,0.0159203980099502,0.275862068965517,1.01652644230769,0,2.2421875,2.2421875,0.203357617991764
"male3.wav",0.198448385884056,0.0623322235375652,0.209174705251876,0.167459807073955,0.246888174347981,0.0794283672740264,5.7840095228772,59.5991848021249,0.922731579444928,0.496175568149111,0.20497320471597,0.198448385884056,0.2049,0.13208313274681,0.0160642570281125,0.275862068965517,0.296173878205128,0.1640625,1.5546875,1.390625,0.0690208667736758
"male4.wav",0.165932169866205,0.0682031270305049,0.165759199714184,0.117942122186495,0.222879599857092,0.104937477670597,1.99976808627717,10.8903644645702,0.963103961694381,0.698591036795525,0.120342979635584,0.165932169866205,0.1203,0.0726160422670386,0.0158730158730159,0.235294117647059,0.29286858974359,0.09375,1.5234375,1.4296875,0.11454119650841
"male5.wav",0.199006302244057,0.0543313142647074,0.210175062522329,0.181164701679171,0.236284387281172,0.0551196856020007,4.16348644092174,28.4256822368498,0.910682377867276,0.437061049312206,0.212475884244373,0.199006302244057,0.2117,0.0991212463407322,0.0158259149357072,0.271186440677966,0.409855769230769,0.1796875,1.859375,1.6796875,0.144669284204168
"male6.wav",0.21969536344309,0.0541738118100113,0.239685602000715,0.192968917470525,0.259492675955698,0.0665237584851733,2.47902492149421,10.1342985475611,0.909832098644771,0.377215429779066,0.251389782065023,0.21969536344309,0.2513,0.191077668963579,0.0160320641282565,0.275862068965517,0.465244391025641,0.1328125,1.640625,1.5078125,0.167552654599287
"male7.wav",0.178737827395625,0.0737744674078671,0.193769203286888,0.120242943908539,0.244087173990711,0.123844230082172,2.80463237048221,14.8425211155844,0.958896333277009,0.708653960123639,0.244587352625938,0.178737827395625,0.1201,0.108005248260548,0.015888778550149,0.275862068965517,0.415665064102564,0.0859375,0.9609375,0.875,0.193413729128015
